VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,trip_id
2,2024-12-01 00:14:26,2024-12-01 00:31:52,1.0,8.97,1.0,N,262,125,1,35.2,1.0,0.5,8.04,0.0,1.0,48.24,2.5,0.0,481
2,2024-12-01 00:57:11,2024-12-01 01:07:50,4.0,3.51,1.0,N,234,236,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0,482
2,2024-12-01 00:00:36,2024-12-01 00:09:17,2.0,1.27,1.0,N,45,13,2,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0,483
2,2024-12-01 00:43:20,2024-12-01 00:57:44,1.0,3.65,1.0,N,79,40,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0,484
2,2024-12-01 00:14:53,2024-12-01 00:27:59,5.0,1.42,1.0,N,107,90,1,12.8,1.0,0.5,2.67,0.0,1.0,20.47,2.5,0.0,485
2,2024-12-01 00:52:36,2024-12-01 01:10:39,5.0,3.42,1.0,N,239,116,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0,486
2,2024-12-01 00:15:03,2024-12-01 00:21:41,1.0,0.85,1.0,N,48,48,1,7.9,1.0,0.5,1.0,0.0,1.0,13.9,2.5,0.0,487
2,2024-12-01 00:29:52,2024-12-01 00:43:04,1.0,2.22,1.0,N,230,246,1,14.2,1.0,0.5,0.0,0.0,1.0,19.2,2.5,0.0,488
2,2024-12-01 00:53:19,2024-12-01 01:21:12,1.0,13.22,1.0,N,48,9,1,53.4,1.0,0.5,10.0,6.94,1.0,75.34,2.5,0.0,489
2,2024-12-01 00:55:46,2024-12-01 01:18:33,1.0,5.76,1.0,N,50,179,2,26.8,1.0,0.5,0.0,0.0,1.0,31.8,2.5,0.0,490
2,2024-12-01 00:11:42,2024-12-01 00:14:54,1.0,0.5,1.0,N,100,68,4,5.1,1.0,0.5,0.0,0.0,1.0,10.1,2.5,0.0,491
2,2024-12-01 00:24:43,2024-12-01 00:32:55,2.0,1.43,1.0,N,230,229,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,492
2,2024-12-01 00:44:54,2024-12-01 01:01:12,4.0,2.95,1.0,N,161,113,1,17.0,1.0,0.5,2.0,0.0,1.0,24.0,2.5,0.0,493
2,2024-12-01 00:06:48,2024-12-01 00:13:41,1.0,1.16,1.0,N,255,256,1,8.6,1.0,0.5,2.22,0.0,1.0,13.32,0.0,0.0,494
2,2024-12-01 00:25:19,2024-12-01 00:32:08,2.0,0.91,1.0,N,79,249,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,495
2,2024-12-01 00:38:26,2024-12-01 00:50:05,2.0,3.37,1.0,N,249,87,1,16.3,1.0,0.5,2.0,0.0,1.0,23.3,2.5,0.0,496
2,2024-12-01 00:08:01,2024-12-01 00:17:47,2.0,1.56,1.0,N,239,263,1,11.4,1.0,0.5,2.5,0.0,1.0,18.9,2.5,0.0,497
2,2024-12-01 00:18:05,2024-12-01 00:39:14,1.0,4.71,1.0,N,113,17,1,24.0,1.0,0.5,5.8,0.0,1.0,34.8,2.5,0.0,498
2,2024-12-01 00:04:51,2024-12-01 00:21:22,2.0,2.52,1.0,N,230,107,1,16.3,1.0,0.5,0.0,0.0,1.0,21.3,2.5,0.0,499
2,2024-12-01 00:52:45,2024-12-01 00:56:56,3.0,0.52,1.0,N,161,163,4,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0,500
2,2024-12-01 00:41:21,2024-12-01 00:45:06,1.0,0.74,1.0,N,48,246,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,501
2,2024-12-01 00:09:52,2024-12-01 00:32:54,1.0,7.46,1.0,N,238,144,1,33.1,1.0,0.5,3.0,0.0,1.0,41.1,2.5,0.0,502
2,2024-12-01 00:58:13,2024-12-01 01:20:12,1.0,5.3,1.0,N,48,7,1,26.1,1.0,0.5,6.22,0.0,1.0,37.32,2.5,0.0,503
2,2024-12-01 00:51:35,2024-12-01 00:56:01,1.0,0.64,1.0,N,211,249,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,504
2,2024-12-01 00:10:26,2024-12-01 00:22:38,1.0,4.23,1.0,N,140,4,1,19.8,1.0,0.5,4.0,0.0,1.0,28.8,2.5,0.0,505
2,2024-12-01 00:08:08,2024-12-01 00:36:52,1.0,8.73,1.0,N,125,14,1,40.1,1.0,0.5,6.0,0.0,1.0,51.1,2.5,0.0,506
2,2024-12-01 00:34:49,2024-12-01 00:52:20,1.0,9.17,1.0,N,138,215,2,36.6,6.0,0.5,0.0,0.0,1.0,45.85,0.0,1.75,507
1,2024-12-01 00:23:40,2024-12-01 00:32:03,1.0,1.6,1.0,N,263,162,1,9.3,3.5,0.5,2.85,0.0,1.0,17.15,2.5,0.0,508
1,2024-12-01 00:26:17,2024-12-01 00:48:26,2.0,4.8,1.0,N,90,25,1,23.3,3.5,0.5,5.65,0.0,1.0,33.95,2.5,0.0,509
2,2024-12-01 00:04:21,2024-12-01 00:26:23,1.0,5.1,1.0,N,143,13,1,26.1,1.0,0.5,7.78,0.0,1.0,38.88,2.5,0.0,510
2,2024-12-01 00:51:21,2024-12-01 00:56:31,1.0,1.23,1.0,N,48,246,1,7.9,1.0,0.5,3.23,0.0,1.0,16.13,2.5,0.0,511
1,2024-12-01 00:00:24,2024-12-01 00:11:26,2.0,1.8,1.0,N,238,143,1,12.8,3.5,0.5,7.0,0.0,1.0,24.8,2.5,0.0,512
1,2024-12-01 00:14:20,2024-12-01 00:22:08,1.0,1.4,1.0,N,143,163,2,10.0,3.5,0.5,0.0,0.0,1.0,15.0,2.5,0.0,513
1,2024-12-01 00:28:33,2024-12-01 00:37:05,1.0,1.5,1.0,N,237,48,1,10.7,3.5,0.5,3.0,0.0,1.0,18.7,2.5,0.0,514
1,2024-12-01 00:19:05,2024-12-01 00:31:26,1.0,1.4,1.0,N,186,170,2,12.8,3.5,0.5,0.0,0.0,1.0,17.8,2.5,0.0,515
2,2024-12-01 00:07:27,2024-12-01 00:09:52,1.0,0.87,1.0,N,262,236,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,516
2,2024-12-01 00:23:39,2024-12-01 00:36:27,1.0,2.35,1.0,N,141,142,1,15.6,1.0,0.5,1.0,0.0,1.0,21.6,2.5,0.0,517
1,2024-12-01 00:58:59,2024-12-01 01:11:54,1.0,3.1,1.0,N,100,262,1,16.3,3.5,0.5,5.3,0.0,1.0,26.6,2.5,0.0,518
2,2024-12-01 00:46:43,2024-12-01 00:50:40,1.0,1.09,1.0,N,263,233,1,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,519
2,2024-12-01 00:41:36,2024-12-01 01:04:28,1.0,9.27,1.0,N,138,68,1,39.4,6.0,0.5,14.09,6.94,1.0,72.18,2.5,1.75,520
2,2024-12-01 00:03:52,2024-12-01 00:04:38,2.0,0.26,1.0,N,237,236,1,3.7,1.0,0.5,2.17,0.0,1.0,10.87,2.5,0.0,521
2,2024-12-01 00:54:51,2024-12-01 01:00:55,2.0,1.38,1.0,N,164,161,1,8.6,1.0,0.5,1.0,0.0,1.0,14.6,2.5,0.0,522
2,2024-12-01 00:29:08,2024-12-01 00:38:18,2.0,1.68,1.0,N,114,170,1,10.7,1.0,0.5,2.0,0.0,1.0,17.7,2.5,0.0,523
2,2024-12-01 00:05:04,2024-12-01 00:13:14,1.0,1.22,1.0,N,249,79,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,524
2,2024-12-01 00:28:15,2024-12-01 00:42:03,1.0,2.69,1.0,N,113,48,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0,525
2,2024-12-01 00:03:36,2024-12-01 00:12:35,1.0,2.99,1.0,N,263,137,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,526
2,2024-12-01 00:13:41,2024-12-01 00:22:49,1.0,2.02,1.0,N,137,114,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,527
2,2024-12-01 00:32:20,2024-12-01 00:35:02,2.0,0.53,1.0,N,114,79,1,5.1,1.0,0.5,1.0,0.0,1.0,11.1,2.5,0.0,528
2,2024-12-01 00:19:10,2024-12-01 00:50:51,1.0,7.06,1.0,N,125,225,1,37.3,1.0,0.5,8.46,0.0,1.0,50.76,2.5,0.0,529
2,2024-12-01 00:41:12,2024-12-01 00:44:03,1.0,0.56,1.0,N,249,90,2,5.1,1.0,0.5,0.0,0.0,1.0,10.1,2.5,0.0,530
2,2024-12-01 00:08:42,2024-12-01 00:18:02,2.0,2.46,1.0,N,231,100,1,12.8,1.0,0.5,0.0,0.0,1.0,17.8,2.5,0.0,531
2,2024-12-01 00:12:24,2024-12-01 00:15:18,1.0,0.84,1.0,N,79,79,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,532
2,2024-12-01 00:35:11,2024-12-01 00:54:01,6.0,6.67,1.0,N,263,45,1,29.6,1.0,0.5,1.73,0.0,1.0,36.33,2.5,0.0,533
2,2024-12-01 00:28:37,2024-12-01 00:42:35,1.0,2.65,1.0,N,249,163,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0,534
2,2024-12-01 00:43:31,2024-12-01 00:56:23,1.0,2.24,1.0,N,163,90,2,14.2,1.0,0.5,0.0,0.0,1.0,19.2,2.5,0.0,535
2,2024-12-01 00:24:06,2024-12-01 00:51:59,2.0,7.16,1.0,N,231,166,1,34.5,1.0,0.5,11.85,0.0,1.0,51.35,2.5,0.0,536
2,2024-12-01 00:32:48,2024-12-01 00:42:37,2.0,1.41,1.0,N,148,125,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,537
2,2024-12-01 00:07:29,2024-12-01 00:39:04,2.0,9.91,1.0,N,125,14,2,44.3,1.0,0.5,0.0,0.0,1.0,49.3,2.5,0.0,538
1,2024-12-01 00:18:27,2024-12-01 00:34:56,1.0,12.0,1.0,N,132,226,1,45.0,2.75,0.5,7.38,0.0,1.0,56.63,0.0,1.75,539
2,2024-12-01 00:11:04,2024-12-01 00:25:53,1.0,2.57,1.0,N,68,162,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0,540
2,2024-12-01 00:00:31,2024-12-01 00:02:41,1.0,0.56,1.0,N,142,163,1,5.1,1.0,0.5,0.0,0.0,1.0,10.1,2.5,0.0,541
2,2024-12-01 00:06:56,2024-12-01 00:18:10,1.0,2.7,1.0,N,230,236,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,542
2,2024-12-01 00:22:51,2024-12-01 00:29:56,2.0,2.56,1.0,N,237,107,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,543
2,2024-12-01 00:12:32,2024-12-01 00:17:48,2.0,1.63,1.0,N,50,68,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,544
2,2024-12-01 00:18:48,2024-12-01 00:21:02,1.0,0.52,1.0,N,68,158,1,4.4,1.0,0.5,2.35,0.0,1.0,11.75,2.5,0.0,545
2,2024-12-01 00:23:11,2024-12-01 00:33:20,2.0,1.84,1.0,N,158,231,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,546
1,2024-12-01 00:10:01,2024-12-01 00:15:05,1.0,1.0,1.0,N,50,246,1,7.2,3.5,0.5,1.0,0.0,1.0,13.2,2.5,0.0,547
1,2024-12-01 00:19:57,2024-12-01 00:27:22,1.0,1.0,1.0,N,246,48,1,7.9,3.5,0.5,2.6,0.0,1.0,15.5,2.5,0.0,548
1,2024-12-01 00:31:09,2024-12-01 00:52:23,1.0,4.5,1.0,N,48,7,1,21.9,3.5,0.5,5.4,0.0,1.0,32.3,2.5,0.0,549
2,2024-12-01 00:05:13,2024-12-01 00:14:07,1.0,1.24,1.0,N,158,107,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,550
2,2024-12-01 00:56:36,2024-12-01 01:06:35,1.0,1.78,1.0,N,142,140,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,551
1,2024-12-01 00:18:03,2024-12-01 00:38:50,2.0,4.8,1.0,N,224,7,1,24.7,3.5,0.5,5.9,0.0,1.0,35.6,2.5,0.0,552
1,2024-12-01 00:50:53,2024-12-01 00:54:22,1.0,0.8,1.0,N,233,162,1,6.5,3.5,0.5,2.3,0.0,1.0,13.8,2.5,0.0,553
2,2024-12-01 00:40:35,2024-12-01 00:48:09,5.0,1.59,1.0,N,246,249,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,554
2,2024-12-01 00:18:35,2024-12-01 00:28:38,1.0,1.74,1.0,N,68,233,2,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0,555
2,2024-12-01 00:03:18,2024-12-01 00:13:38,2.0,1.89,1.0,N,48,164,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,556
2,2024-12-01 00:24:21,2024-12-01 00:40:03,1.0,5.64,1.0,N,79,75,1,25.4,1.0,0.5,2.6,0.0,1.0,33.0,2.5,0.0,557
2,2024-12-01 00:48:37,2024-12-01 00:50:43,2.0,0.43,1.0,N,141,263,1,4.4,1.0,0.5,1.88,0.0,1.0,11.28,2.5,0.0,558
2,2024-12-01 00:02:07,2024-12-01 00:20:47,1.0,2.14,1.0,N,161,68,2,17.0,1.0,0.5,0.0,0.0,1.0,22.0,2.5,0.0,559
2,2024-12-01 00:13:47,2024-12-01 00:23:51,1.0,1.44,1.0,N,249,231,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,560
2,2024-12-01 00:17:06,2024-12-01 00:42:25,1.0,17.02,2.0,N,132,170,1,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75,561
2,2024-12-01 00:09:42,2024-12-01 00:24:51,1.0,1.19,1.0,N,230,186,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,562
2,2024-12-01 00:17:33,2024-12-01 00:27:54,1.0,2.28,1.0,N,158,230,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,563
2,2024-12-01 00:45:25,2024-12-01 00:55:35,1.0,2.32,1.0,N,249,137,1,12.8,1.0,0.5,1.0,0.0,1.0,18.8,2.5,0.0,564
2,2024-12-01 00:03:22,2024-12-01 00:15:49,2.0,2.14,1.0,N,137,230,2,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0,565
2,2024-12-01 00:17:10,2024-12-01 00:25:39,2.0,1.6,1.0,N,48,239,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,566
2,2024-12-01 00:51:52,2024-12-01 01:05:44,1.0,2.75,1.0,N,230,249,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0,567
1,2024-12-01 00:09:48,2024-12-01 00:14:47,1.0,0.5,1.0,N,68,246,1,5.8,3.5,0.5,2.15,0.0,1.0,12.95,2.5,0.0,568
1,2024-12-01 00:59:13,2024-12-01 01:29:17,1.0,5.5,1.0,N,113,161,2,27.5,3.5,0.5,0.0,0.0,1.0,32.5,2.5,0.0,569
1,2024-12-01 00:24:37,2024-12-01 00:51:20,1.0,15.9,1.0,N,132,256,1,59.7,2.75,0.5,12.8,0.0,1.0,76.75,0.0,1.75,570
1,2024-12-01 00:53:47,2024-12-01 01:01:19,3.0,1.3,1.0,N,143,48,1,8.6,3.5,0.5,2.7,0.0,1.0,16.3,2.5,0.0,571
2,2024-12-01 00:40:01,2024-12-01 00:56:06,2.0,4.7,1.0,N,238,107,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0,572
2,2024-12-01 00:51:00,2024-12-01 01:00:09,1.0,1.93,1.0,N,234,144,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,573
1,2024-12-01 00:15:46,2024-12-01 00:28:59,3.0,1.4,1.0,N,211,209,1,12.1,3.5,0.5,4.3,0.0,1.0,21.4,2.5,0.0,574
2,2024-12-01 00:14:25,2024-12-01 00:22:54,1.0,2.09,1.0,N,164,237,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,575
2,2024-12-01 00:29:51,2024-12-01 00:32:29,2.0,0.97,1.0,N,162,107,1,5.8,1.0,0.5,1.25,0.0,1.0,12.05,2.5,0.0,576
2,2024-12-01 00:26:24,2024-12-01 00:39:27,1.0,2.01,1.0,N,186,162,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,577
2,2024-12-01 00:35:22,2024-12-01 00:46:17,1.0,2.16,1.0,N,107,50,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,578
2,2024-12-01 00:53:05,2024-12-01 01:01:03,2.0,1.34,1.0,N,230,141,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,579
1,2024-12-01 00:35:45,2024-12-01 01:05:06,1.0,8.6,1.0,N,148,166,1,37.3,3.5,0.5,8.45,0.0,1.0,50.75,2.5,0.0,580
2,2024-12-01 00:43:22,2024-12-01 00:48:56,2.0,0.58,1.0,N,161,161,1,7.2,1.0,0.5,1.0,0.0,1.0,13.2,2.5,0.0,581
2,2024-12-01 00:54:14,2024-12-01 00:59:23,1.0,1.49,1.0,N,237,236,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,582
2,2024-12-01 00:07:12,2024-12-01 00:13:58,1.0,0.79,1.0,N,48,48,1,7.9,1.0,0.5,1.0,0.0,1.0,13.9,2.5,0.0,583
2,2024-12-01 00:21:27,2024-12-01 00:30:02,1.0,1.61,1.0,N,48,142,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,584
1,2024-12-01 00:22:46,2024-12-01 00:32:15,1.0,1.3,1.0,N,234,148,1,10.0,3.5,0.5,1.2,0.0,1.0,16.2,2.5,0.0,585
1,2024-12-01 00:51:43,2024-12-01 01:03:51,2.0,1.9,1.0,N,79,186,1,11.4,3.5,0.5,3.3,0.0,1.0,19.7,2.5,0.0,586
2,2024-12-01 00:06:42,2024-12-01 00:11:00,1.0,0.72,1.0,N,114,144,1,6.5,1.0,0.5,2.5,0.0,1.0,14.0,2.5,0.0,587
2,2024-12-01 00:13:44,2024-12-01 00:20:41,1.0,1.45,1.0,N,144,234,1,9.3,1.0,0.5,1.43,0.0,1.0,15.73,2.5,0.0,588
2,2024-12-01 00:53:20,2024-12-01 01:02:58,1.0,2.56,1.0,N,114,13,1,13.5,1.0,0.5,4.62,0.0,1.0,23.12,2.5,0.0,589
1,2024-12-01 00:08:33,2024-12-01 00:19:37,1.0,1.7,1.0,N,164,229,1,12.1,3.5,0.5,3.0,0.0,1.0,20.1,2.5,0.0,590
1,2024-12-01 00:45:07,2024-12-01 00:56:13,1.0,2.1,1.0,N,249,13,1,13.5,1.0,4.0,2.0,0.0,0.0,20.5,1.0,0.0,591
1,2024-12-01 00:45:42,2024-12-01 00:58:43,2.0,3.0,1.0,N,170,211,1,13.5,3.5,0.5,3.7,0.0,1.0,22.2,2.5,0.0,592
1,2024-12-01 00:31:31,2024-12-01 00:40:50,2.0,1.8,1.0,N,114,137,1,10.7,3.5,0.5,3.95,0.0,1.0,19.65,2.5,0.0,593
1,2024-12-01 00:05:30,2024-12-01 00:12:31,1.0,1.1,1.0,N,148,79,1,7.9,3.5,0.5,1.0,0.0,1.0,13.9,2.5,0.0,594
1,2024-12-01 00:21:42,2024-12-01 00:38:21,4.0,4.9,1.0,N,79,141,1,22.6,3.5,0.5,3.0,0.0,1.0,30.6,2.5,0.0,595
2,2024-12-01 00:02:50,2024-12-01 00:12:16,1.0,2.97,1.0,N,48,24,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,596
2,2024-12-01 00:26:52,2024-12-01 00:32:47,2.0,1.78,1.0,N,48,68,1,9.3,1.0,0.5,2.0,0.0,1.0,16.3,2.5,0.0,597
1,2024-12-01 00:12:50,2024-12-01 00:20:13,1.0,0.7,1.0,N,186,100,1,7.2,3.5,0.5,3.05,0.0,1.0,15.25,2.5,0.0,598
1,2024-12-01 00:24:09,2024-12-01 00:31:55,1.0,1.2,1.0,N,100,249,1,8.6,3.5,0.5,4.1,0.0,1.0,17.7,2.5,0.0,599
2,2024-12-01 00:49:48,2024-12-01 00:59:49,1.0,3.03,1.0,N,79,237,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,600
2,2024-12-01 00:04:35,2024-12-01 00:23:05,1.0,2.81,1.0,N,114,162,2,18.4,1.0,0.5,0.0,0.0,1.0,23.4,2.5,0.0,601
1,2024-12-01 00:16:06,2024-12-01 00:41:40,1.0,4.7,1.0,N,48,209,1,23.3,3.5,0.5,5.65,0.0,1.0,33.95,2.5,0.0,602
1,2024-12-01 00:46:31,2024-12-01 01:13:05,1.0,17.7,2.0,N,132,75,1,70.0,1.75,0.5,8.0,6.94,1.0,88.19,0.0,1.75,603
1,2024-12-01 00:17:59,2024-12-01 00:33:02,1.0,3.4,1.0,N,249,50,1,16.3,3.5,0.5,4.25,0.0,1.0,25.55,2.5,0.0,604
2,2024-12-01 00:03:52,2024-12-01 00:14:58,1.0,1.14,1.0,N,230,162,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,605
2,2024-12-01 00:54:13,2024-12-01 01:05:19,1.0,2.31,1.0,N,142,68,2,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0,606
2,2024-12-01 00:35:51,2024-12-01 00:52:33,2.0,3.13,1.0,N,249,142,1,19.1,1.0,0.5,6.03,0.0,1.0,30.13,2.5,0.0,607
2,2024-12-01 00:14:27,2024-12-01 00:17:58,1.0,0.39,1.0,N,144,148,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,608
2,2024-12-01 00:21:02,2024-12-01 00:35:14,1.0,2.42,1.0,N,249,211,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0,609
2,2024-12-01 00:49:08,2024-12-01 01:00:12,1.0,1.17,1.0,N,114,79,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,610
1,2024-12-01 00:12:20,2024-12-01 00:20:03,1.0,0.9,1.0,N,79,113,1,7.9,3.5,0.5,3.25,0.0,1.0,16.15,2.5,0.0,611
1,2024-12-01 00:28:30,2024-12-01 00:44:42,1.0,2.7,1.0,N,161,239,1,15.6,3.5,0.5,4.1,0.0,1.0,24.7,2.5,0.0,612
1,2024-12-01 00:49:44,2024-12-01 00:59:09,1.0,2.0,1.0,N,43,230,2,10.7,3.5,0.5,0.0,0.0,1.0,15.7,2.5,0.0,613
2,2024-12-01 00:01:22,2024-12-01 00:12:12,1.0,2.07,1.0,N,239,68,1,12.1,1.0,0.5,1.71,0.0,1.0,18.81,2.5,0.0,614
2,2024-12-01 00:39:43,2024-12-01 00:55:04,1.0,2.96,1.0,N,68,144,2,17.0,1.0,0.5,0.0,0.0,1.0,22.0,2.5,0.0,615
2,2024-12-01 00:29:15,2024-12-01 00:39:04,1.0,1.96,1.0,N,4,170,1,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0,616
2,2024-12-01 00:58:47,2024-12-01 01:10:35,1.0,1.51,1.0,N,48,233,1,12.1,1.0,0.5,4.28,0.0,1.0,21.38,2.5,0.0,617
2,2024-12-01 00:00:19,2024-12-01 00:09:48,1.0,1.21,1.0,N,163,164,2,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0,618
2,2024-12-01 00:39:50,2024-12-01 00:43:08,1.0,0.48,1.0,N,164,186,1,5.1,1.0,0.5,2.02,0.0,1.0,12.12,2.5,0.0,619
2,2024-12-01 00:06:11,2024-12-01 00:21:10,1.0,2.58,1.0,N,142,68,1,15.6,1.0,0.5,2.0,0.0,1.0,22.6,2.5,0.0,620
2,2024-12-01 00:45:14,2024-12-01 01:07:28,1.0,4.47,1.0,N,162,226,2,24.7,1.0,0.5,0.0,0.0,1.0,29.7,2.5,0.0,621
2,2024-12-01 00:01:16,2024-12-01 00:12:30,1.0,1.68,1.0,N,137,90,1,12.1,1.0,0.5,4.28,0.0,1.0,21.38,2.5,0.0,622
2,2024-12-01 00:30:15,2024-12-01 00:37:15,1.0,2.07,1.0,N,142,151,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,623
2,2024-12-01 00:11:48,2024-12-01 00:13:43,1.0,0.19,1.0,N,239,239,1,4.4,1.0,0.5,1.88,0.0,1.0,11.28,2.5,0.0,624
2,2024-12-01 00:21:07,2024-12-01 00:47:57,2.0,18.52,2.0,N,132,234,1,70.0,0.0,0.5,12.4,6.94,1.0,95.09,2.5,1.75,625
1,2024-12-01 00:06:01,2024-12-01 00:08:10,3.0,0.3,1.0,N,163,163,1,4.4,3.5,0.5,1.85,0.0,1.0,11.25,2.5,0.0,626
1,2024-12-01 00:10:15,2024-12-01 00:23:26,2.0,3.2,1.0,N,163,166,2,17.0,3.5,0.5,0.0,0.0,1.0,22.0,2.5,0.0,627
2,2024-12-01 00:00:49,2024-12-01 00:33:12,1.0,5.34,1.0,N,48,112,1,33.8,1.0,0.5,9.7,0.0,1.0,48.5,2.5,0.0,628
2,2024-12-01 00:17:56,2024-12-01 00:30:53,2.0,7.18,1.0,N,263,88,1,28.2,1.0,0.5,6.64,0.0,1.0,39.84,2.5,0.0,629
2,2024-12-01 00:20:49,2024-12-01 00:28:45,1.0,1.33,1.0,N,164,48,1,10.0,1.0,0.5,2.0,0.0,1.0,17.0,2.5,0.0,630
2,2024-12-01 00:24:39,2024-12-01 00:30:30,2.0,0.85,1.0,N,161,48,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,631
2,2024-12-01 00:08:37,2024-12-01 00:30:09,1.0,4.07,1.0,N,142,114,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0,632
2,2024-12-01 00:06:05,2024-12-01 00:13:09,1.0,1.21,1.0,N,90,170,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,633
2,2024-12-01 00:36:11,2024-12-01 00:47:53,1.0,2.4,1.0,N,234,237,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,634
2,2024-12-01 00:22:56,2024-12-01 00:34:58,1.0,3.63,1.0,N,234,263,1,17.0,1.0,0.5,3.3,0.0,1.0,25.3,2.5,0.0,635
2,2024-12-01 00:47:31,2024-12-01 00:56:41,5.0,2.0,1.0,N,249,13,1,12.1,1.0,0.5,5.0,0.0,1.0,22.1,2.5,0.0,636
2,2024-12-01 00:42:01,2024-12-01 00:54:57,1.0,4.49,1.0,N,113,236,1,19.8,1.0,0.5,4.96,0.0,1.0,29.76,2.5,0.0,637
2,2024-12-01 00:13:38,2024-12-01 00:20:54,1.0,1.04,1.0,N,237,48,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,638
2,2024-12-01 00:05:38,2024-12-01 00:15:03,1.0,1.3,1.0,N,186,113,1,10.7,1.0,0.5,3.92,0.0,1.0,19.62,2.5,0.0,639
2,2024-12-01 00:07:05,2024-12-01 00:13:28,1.0,1.48,1.0,N,107,100,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,640
2,2024-12-01 00:20:46,2024-12-01 00:27:37,1.0,0.96,1.0,N,230,233,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,641
